,temp,rh,no,no2,nox,pm10,pm10Lag,traffic,trafficClass,trafficLag1,trafficLag2,trafficLag3,trafficLag4,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend
2020-01-30,2.5083333333333333,70.54166666666667,91.8695652173913,60.82608695652174,105.65217391304348,40.895833333333336,30.15833333333333,1069.375,2,1062.75,871.75,798.25,1010.25,30,0,0,0,0
2020-01-31,5.6375,64.79166666666667,151.2173913043478,80.21739130434783,163.2173913043478,77.15,40.895833333333336,1085.0,2,1069.375,1062.75,871.75,798.25,31,0,0,0,0
2020-02-01,7.216666666666666,68.95833333333333,74.91304347826087,51.73913043478261,87.08695652173913,37.1625,77.15,1122.0,2,1085.0,1069.375,1062.75,871.75,32,0,0,0,1
2020-02-02,8.795833333333333,70.08333333333333,38.04347826086956,45.56521739130435,54.34782608695652,27.791666666666668,37.1625,1018.375,2,1122.0,1085.0,1069.375,1062.75,33,0,0,0,1
2020-02-03,8.075000000000001,69.33333333333333,80.95652173913044,49.60869565217392,90.91304347826087,34.24166666666667,27.791666666666668,797.875,1,1018.375,1122.0,1085.0,1069.375,34,0,0,0,0
2020-02-04,5.233333333333333,73.45833333333333,36.34782608695652,43.82608695652174,52.04347826086956,18.370833333333334,34.24166666666667,882.5,2,797.875,1018.375,1122.0,1085.0,35,0,0,0,0
2020-02-05,3.0875,59.375,20.782608695652176,23.869565217391305,29.13043478260869,14.541666666666666,18.370833333333334,1080.5,2,882.5,797.875,1018.375,1122.0,36,0,0,0,0
2020-02-06,2.85,37.66666666666666,48.69565217391305,49.391304347826086,64.82608695652173,19.854166666666668,14.541666666666666,1093.25,2,1080.5,882.5,797.875,1018.375,37,0,0,0,0
2020-02-07,1.2083333333333333,60.083333333333336,77.47826086956522,62.60869565217392,94.78260869565216,36.32083333333333,19.854166666666668,1035.0,2,1093.25,1080.5,882.5,797.875,38,0,0,0,0
2020-02-08,0.6708333333333334,75.41666666666667,46.82608695652174,52.69565217391305,65.1304347826087,30.15416666666667,36.32083333333333,1132.625,2,1035.0,1093.25,1080.5,882.5,39,0,0,0,1
2020-02-09,1.5125,76.20833333333333,58.04347826086956,51.34782608695652,73.47826086956522,38.46666666666667,30.15416666666667,1031.375,2,1132.625,1035.0,1093.25,1080.5,40,0,0,0,1
2020-02-10,9.916666666666666,53.208333333333336,14.08695652173913,28.91304347826087,26.30434782608696,22.79583333333333,38.46666666666667,811.625,2,1031.375,1132.625,1035.0,1093.25,41,0,0,0,0
2020-02-11,7.258333333333333,54.833333333333336,21.91304347826087,33.04347826086956,34.73913043478261,25.90416666666667,22.79583333333333,888.75,2,811.625,1031.375,1132.625,1035.0,42,0,0,0,0
2020-02-12,5.108333333333333,47.833333333333336,71.56521739130434,54.130434782608695,85.6086956521739,29.666666666666668,25.90416666666667,1062.5,2,888.75,811.625,1031.375,1132.625,43,0,0,0,0
2020-02-13,2.375,74.83333333333333,76.56521739130434,65.47826086956522,95.52173913043478,39.47916666666666,29.666666666666668,1063.125,2,1062.5,888.75,811.625,1031.375,44,0,0,0,0
2020-02-14,6.3375,63.66666666666666,58.869565217391305,57.08695652173913,77.17391304347827,32.72083333333333,39.47916666666666,1124.0,2,1063.125,1062.5,888.75,811.625,45,0,0,0,0
2020-02-15,4.616666666666666,72.83333333333333,36.30434782608695,53.08695652173913,56.82608695652174,21.891666666666666,32.72083333333333,1146.125,2,1124.0,1063.125,1062.5,888.75,46,0,0,0,1
2020-02-16,4.283333333333333,75.875,35.34782608695652,45.34782608695652,52.0,24.745833333333334,21.891666666666666,1019.0,2,1146.125,1124.0,1063.125,1062.5,47,0,0,0,1
2020-02-17,7.166666666666667,68.83333333333333,80.95652173913044,58.73913043478261,95.78260869565216,47.4625,24.745833333333334,780.25,1,1019.0,1146.125,1124.0,1063.125,48,0,0,0,0
2020-02-18,8.395833333333334,64.33333333333333,53.95652173913044,52.21739130434783,70.47826086956522,38.22083333333333,47.4625,831.0,2,780.25,1019.0,1146.125,1124.0,49,0,0,0,0
2020-02-19,4.7250000000000005,79.375,39.65217391304348,48.21739130434783,57.04347826086956,21.95,38.22083333333333,1018.125,2,831.0,780.25,1019.0,1146.125,50,0,0,0,0
2020-02-20,3.954166666666667,64.95833333333333,55.04347826086956,49.869565217391305,70.3913043478261,30.104166666666668,21.95,992.25,2,1018.125,831.0,780.25,1019.0,51,0,0,0,0
2020-02-21,4.145833333333333,56.125,48.0,48.34782608695652,63.78260869565217,28.258333333333336,30.104166666666668,1044.375,2,992.25,1018.125,831.0,780.25,52,0,0,0,0
2020-02-22,4.925,54.708333333333336,31.82608695652174,48.26086956521739,50.869565217391305,21.08333333333333,28.258333333333336,1013.125,2,1044.375,992.25,1018.125,831.0,53,0,0,0,1
2020-02-23,6.983333333333333,62.25,51.391304347826086,53.391304347826086,69.08695652173913,28.925,21.08333333333333,929.375,2,1013.125,1044.375,992.25,1018.125,54,0,0,0,1
2020-02-24,9.404166666666669,61.708333333333336,33.95652173913044,44.391304347826086,50.47826086956522,25.65,28.925,767.75,1,929.375,1013.125,1044.375,992.25,55,0,0,0,0
2020-02-25,7.745833333333334,69.20833333333333,55.43478260869565,36.73913043478261,63.65217391304348,27.129166666666663,25.65,889.625,2,767.75,929.375,1013.125,1044.375,56,0,0,0,0
2020-02-26,4.545833333333333,87.70833333333333,28.347826086956523,45.47826086956522,46.43478260869565,17.133333333333333,27.129166666666663,1091.75,2,889.625,767.75,929.375,1013.125,57,0,0,0,0
2020-02-27,3.2291666666666665,66.70833333333333,38.65217391304348,38.17391304347826,51.08695652173913,23.90909090909091,17.133333333333333,1090.75,2,1091.75,889.625,767.75,929.375,58,0,0,0,0
2020-02-28,4.633333333333334,45.583333333333336,19.52173913043478,25.782608695652176,29.17391304347826,13.3,23.90909090909091,1130.625,2,1090.75,1091.75,889.625,767.75,59,0,0,0,0
2020-02-29,3.325,54.04166666666666,25.869565217391305,45.69565217391305,44.65217391304348,18.0875,13.3,,1,1130.625,1090.75,1091.75,889.625,60,0,0,0,1
2020-03-01,8.920833333333333,61.708333333333336,18.26086956521739,34.391304347826086,32.56521739130435,12.541666666666666,18.0875,1171.375,2,,1130.625,1090.75,1091.75,61,0,0,0,1
2020-03-02,9.466666666666669,68.20833333333333,32.08695652173913,42.47826086956522,47.91304347826087,23.39583333333333,12.541666666666666,1064.0,2,1171.375,,1130.625,1090.75,62,0,0,0,0
2020-03-03,8.233333333333333,73.66666666666667,37.34782608695652,37.91304347826087,49.869565217391305,15.7,23.39583333333333,848.5,2,1064.0,1171.375,,1130.625,63,0,0,0,0
