,temp,rh,windDirDeg,windsp,windPeak,windDirClass,no,no2,nox,pm10,pm10Lag,traffic,trafficClass,trafficLag1,trafficLag2,trafficLag3,trafficLag4,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend
2015-08-24,19.6,68.20833333333333,205.5833333333333,0.6124999999999999,2.4,9.0,6.608695652173913,18.565217391304348,14.91304347826087,19.0375,17.104166666666668,1419.0,2,1586.0,1531.0,1509.5,1639.0,236,0,0,0,0
2015-08-25,17.166666666666668,72.875,185.0833333333333,0.8708333333333332,3.4875000000000003,8.0,4.521739130434782,22.17391304347826,15.130434782608695,9.966666666666669,19.0375,1211.5,2,1419.0,1586.0,1531.0,1509.5,237,0,0,0,0
2015-08-26,18.65833333333333,62.375,183.0833333333333,0.5041666666666667,1.9708333333333328,8.0,7.521739130434782,25.869565217391305,19.47826086956522,11.15,9.966666666666669,1338.0,2,1211.5,1419.0,1586.0,1531.0,238,0,0,0,0
2015-08-27,20.7,68.79166666666667,171.79166666666666,0.4916666666666667,2.0416666666666665,8.0,7.6521739130434785,26.695652173913043,20.08695652173913,18.72083333333333,11.15,1681.0,3,1338.0,1211.5,1419.0,1586.0,239,0,0,0,0
2015-08-28,23.429166666666664,67.33333333333333,171.25,0.5,1.8125,8.0,13.869565217391305,28.347826086956523,25.82608695652174,23.15833333333333,18.72083333333333,1703.0,3,1681.0,1338.0,1211.5,1419.0,240,0,0,0,0
2015-08-29,24.525,63.79166666666666,200.75,0.4583333333333333,1.4916666666666665,9.0,4.3478260869565215,26.782608695652176,17.52173913043478,19.129166666666663,23.15833333333333,1735.5,3,1703.0,1681.0,1338.0,1211.5,241,0,0,0,1
2015-08-30,24.133333333333336,64.41666666666667,182.625,0.4958333333333333,1.8916666666666664,8.0,2.782608695652174,24.91304347826087,15.26086956521739,23.9,19.129166666666663,1740.5,3,1735.5,1703.0,1681.0,1338.0,242,0,0,0,1
2015-08-31,24.29583333333333,62.083333333333336,229.66666666666663,0.4583333333333333,1.9166666666666667,10.0,9.391304347826088,32.43478260869565,24.565217391304348,29.6125,23.9,1543.5,3,1740.5,1735.5,1703.0,1681.0,243,0,0,0,0
2015-09-01,24.3,56.29166666666666,208.875,0.475,2.129166666666667,9.0,10.608695652173912,34.17391304347826,26.43478260869565,27.025,29.6125,1279.5,2,1543.5,1740.5,1735.5,1703.0,244,0,0,0,0
2015-09-02,21.625,64.0,214.8333333333333,1.1083333333333334,3.9791666666666665,10.0,1.826086956521739,17.26086956521739,10.478260869565217,14.429166666666667,27.025,1441.5,2,1279.5,1543.5,1740.5,1735.5,245,0,0,0,0
2015-09-03,17.891666666666666,82.91666666666667,238.25,0.4291666666666667,1.5833333333333333,11.0,3.347826086956522,20.0,13.0,12.904166666666669,14.429166666666667,1691.5,3,1441.5,1279.5,1543.5,1740.5,246,0,0,0,0
2015-09-04,17.816666666666666,65.33333333333333,260.9583333333333,0.9875,3.841666666666667,12.0,1.608695652173913,13.652173913043478,8.565217391304348,5.4875,12.904166666666669,1694.5,3,1691.5,1441.5,1279.5,1543.5,247,0,0,0,0
2015-09-05,14.2625,82.66666666666667,245.5,1.1041666666666667,3.8791666666666655,11.0,1.0434782608695652,10.08695652173913,6.260869565217392,6.2875000000000005,5.4875,1571.0,3,1694.5,1691.5,1441.5,1279.5,248,0,0,0,1
2015-09-06,13.583333333333334,64.54166666666667,250.7083333333333,0.7458333333333332,3.0500000000000003,11.0,1.6521739130434785,11.73913043478261,7.434782608695652,6.625,6.2875000000000005,1527.5,3,1571.0,1694.5,1691.5,1441.5,249,0,0,0,1
2015-09-07,12.6125,57.625,253.25,0.6333333333333333,2.6666666666666665,11.0,12.391304347826088,25.39130434782609,23.39130434782609,9.141666666666667,6.625,1564.0,3,1527.5,1571.0,1694.5,1691.5,250,0,0,0,0
2015-09-08,14.4,60.833333333333336,226.75,0.4541666666666666,1.8916666666666664,10.0,8.26086956521739,24.565217391304348,19.43478260869565,10.5125,9.141666666666667,1299.0,2,1564.0,1527.5,1571.0,1694.5,251,0,0,0,0
2015-09-09,14.466666666666669,62.0,182.625,0.3625,1.6916666666666669,8.0,4.521739130434782,22.95652173913044,15.565217391304348,13.566666666666668,10.5125,1476.0,2,1299.0,1564.0,1527.5,1571.0,252,0,0,0,0
2015-09-10,14.345833333333331,66.5,200.0833333333333,0.475,1.9375,9.0,3.782608695652174,24.17391304347826,15.608695652173912,16.129166666666666,13.566666666666668,1646.0,3,1476.0,1299.0,1564.0,1527.5,253,0,0,0,0
2015-09-11,14.954166666666667,71.95833333333333,164.54166666666666,0.5541666666666667,2.020833333333333,7.0,4.739130434782608,26.82608695652174,17.82608695652174,19.141666666666666,16.129166666666666,1622.0,3,1646.0,1476.0,1299.0,1564.0,254,0,0,0,0
2015-09-12,16.025000000000002,71.58333333333333,174.875,0.4708333333333334,1.870833333333333,8.0,6.478260869565218,23.17391304347826,17.391304347826086,16.416666666666668,19.141666666666666,1636.5,3,1622.0,1646.0,1476.0,1299.0,255,0,0,0,1
2015-09-13,16.462500000000002,78.0,183.5833333333333,0.4791666666666667,1.9,8.0,2.9130434782608696,20.82608695652174,13.347826086956522,20.39583333333333,16.416666666666668,1674.5,3,1636.5,1622.0,1646.0,1476.0,256,0,0,0,1
2015-09-14,16.658333333333335,86.79166666666667,226.66666666666663,0.3041666666666666,1.4500000000000002,10.0,9.782608695652174,35.34782608695652,26.30434782608696,19.0125,20.39583333333333,1599.5,3,1674.5,1636.5,1622.0,1646.0,257,0,0,0,0
2015-09-15,16.6125,88.66666666666667,220.75,0.225,1.2166666666666666,10.0,16.565217391304348,25.347826086956523,26.565217391304348,17.900000000000002,19.0125,1433.5,2,1599.5,1674.5,1636.5,1622.0,258,0,0,0,0
2015-09-16,19.22083333333333,70.54166666666667,211.91666666666663,0.4458333333333333,2.2125,9.0,14.869565217391305,29.60869565217392,27.52173913043478,18.579166666666666,17.900000000000002,1521.5,3,1433.5,1599.5,1674.5,1636.5,259,0,0,0,0
2015-09-17,22.891666666666666,61.875,183.7083333333333,0.7875,3.295833333333333,8.0,9.173913043478262,26.52173913043478,21.30434782608696,26.2375,18.579166666666666,1687.5,3,1521.5,1433.5,1599.5,1674.5,260,0,0,0,0
2015-09-18,20.379166666666663,63.16666666666666,192.125,0.425,2.020833333333333,9.0,3.739130434782609,26.60869565217392,16.869565217391305,19.47083333333333,26.2375,1680.5,3,1687.5,1521.5,1433.5,1599.5,261,0,0,0,0
2015-09-19,18.175,72.83333333333333,204.79166666666663,0.5,2.3916666666666666,9.0,2.3043478260869565,16.82608695652174,10.565217391304348,13.229166666666666,19.47083333333333,1704.0,3,1680.5,1687.5,1521.5,1433.5,262,0,0,0,1
2015-09-20,16.825,54.54166666666666,307.8333333333333,1.45,5.125,14.0,0.9565217391304348,9.304347826086955,5.652173913043479,2.9875000000000003,13.229166666666666,1672.5,3,1704.0,1680.5,1687.5,1521.5,263,0,0,0,1
2015-09-21,14.404166666666669,61.333333333333336,153.625,0.3875,1.8625,7.0,8.391304347826088,28.869565217391305,21.82608695652174,10.383333333333333,2.9875000000000003,1571.0,3,1672.5,1704.0,1680.5,1687.5,264,0,0,0,0
2015-09-22,13.916666666666666,65.75,169.95833333333334,0.5125000000000001,2.0416666666666665,8.0,9.304347826086955,28.782608695652176,22.52173913043478,14.229166666666666,10.383333333333333,1386.0,2,1571.0,1672.5,1704.0,1680.5,265,0,0,0,0
2015-09-23,12.433333333333332,79.83333333333333,217.79166666666663,1.175,4.6,10.0,15.782608695652174,28.217391304347824,27.43478260869565,17.654166666666665,14.229166666666666,1462.5,2,1386.0,1571.0,1672.5,1704.0,266,0,0,0,0
2015-09-24,12.804166666666667,65.79166666666667,326.625,2.7750000000000004,10.825,14.0,1.3043478260869563,6.956521739130435,4.695652173913044,3.825,17.654166666666665,1600.5,3,1462.5,1386.0,1571.0,1672.5,267,0,0,0,0
2015-09-25,14.358333333333334,64.54166666666667,321.7083333333333,2.958333333333333,9.704166666666667,14.0,1.565217391304348,9.347826086956522,6.217391304347826,6.058333333333334,3.825,1641.0,3,1600.5,1462.5,1386.0,1571.0,268,0,0,0,0
2015-09-26,14.366666666666667,68.125,246.75,0.8541666666666666,3.216666666666667,11.0,5.391304347826087,19.39130434782609,14.434782608695652,8.799999999999999,6.058333333333334,1663.5,3,1641.0,1600.5,1462.5,1386.0,269,0,0,0,1
2015-09-27,13.504166666666668,52.583333333333336,272.9583333333333,1.3458333333333332,3.954166666666667,12.0,0.9090909090909092,9.863636363636363,5.818181818181818,9.2125,8.799999999999999,1680.5,3,1663.5,1641.0,1600.5,1462.5,270,0,0,0,1
2015-09-28,12.660869565217393,52.82608695652174,160.56521739130434,0.7869565217391304,3.134782608695652,7.0,6.869565217391305,28.39130434782609,20.30434782608696,11.304347826086955,9.2125,1621.5,3,1680.5,1663.5,1641.0,1600.5,271,0,0,0,0
2015-09-29,11.0625,62.0,100.45833333333331,0.5458333333333333,2.283333333333333,4.0,10.636363636363637,29.318181818181817,23.90909090909091,14.25,11.304347826086955,1431.0,2,1621.5,1680.5,1663.5,1641.0,272,0,0,0,0
2015-09-30,11.225,61.66666666666666,126.70833333333331,0.5333333333333333,2.208333333333333,6.0,8.130434782608695,23.695652173913043,18.95652173913044,13.929166666666667,14.25,1546.0,3,1431.0,1621.5,1680.5,1663.5,273,0,0,0,0
2015-10-01,10.558333333333334,64.95833333333333,152.75,0.4833333333333333,1.8125,7.0,7.304347826086956,28.95652173913044,21.0,15.754166666666668,13.929166666666667,1725.0,3,1546.0,1431.0,1621.5,1680.5,274,0,0,0,0
2015-10-02,10.845833333333331,73.75,180.0,0.3833333333333333,1.3208333333333333,8.0,18.95652173913044,33.56521739130435,32.78260869565217,23.058333333333334,15.754166666666668,1712.5,3,1725.0,1546.0,1431.0,1621.5,275,0,0,0,0
2015-10-03,12.316666666666668,78.83333333333333,167.625,0.3666666666666667,1.675,7.0,19.043478260869566,27.17391304347826,29.43478260869565,26.04583333333333,23.058333333333334,1696.0,3,1712.5,1725.0,1546.0,1431.0,276,0,0,0,1
2015-10-04,13.854166666666666,80.29166666666667,186.2083333333333,0.3875,1.8375,8.0,7.956521739130435,19.869565217391305,16.608695652173914,16.95,26.04583333333333,1760.0,3,1696.0,1712.5,1725.0,1546.0,277,0,0,0,1
2015-10-05,14.908333333333331,74.08333333333333,171.125,0.4624999999999999,1.8875,8.0,20.47826086956522,31.0,32.65217391304348,12.55,16.95,1673.5,3,1760.0,1696.0,1712.5,1725.0,278,0,0,0,0
2015-10-06,13.704166666666666,80.75,204.3333333333333,0.3166666666666667,1.1666666666666667,9.0,26.0,37.30434782608695,40.30434782608695,21.491666666666664,12.55,1551.0,3,1673.5,1760.0,1696.0,1712.5,279,0,0,0,0
2015-10-07,14.033333333333331,92.20833333333331,139.45833333333334,0.2833333333333333,0.9833333333333334,6.0,10.217391304347826,27.695652173913043,22.60869565217392,11.183333333333332,21.491666666666664,1527.5,3,1551.0,1673.5,1760.0,1696.0,280,0,0,0,0
2015-10-08,14.2625,77.33333333333333,239.4583333333333,0.4916666666666667,1.8416666666666668,11.0,7.695652173913044,22.782608695652176,18.043478260869566,6.445833333333333,11.183333333333332,1692.0,3,1527.5,1551.0,1673.5,1760.0,281,0,0,0,0
2015-10-09,13.733333333333334,82.83333333333333,198.7083333333333,0.2041666666666667,0.9125,9.0,20.782608695652176,26.30434782608696,30.47826086956522,17.229166666666668,6.445833333333333,1654.0,3,1692.0,1527.5,1551.0,1673.5,282,0,0,0,0
2015-10-10,11.7625,90.25,126.20833333333331,0.3958333333333333,1.6458333333333333,6.0,2.9130434782608696,17.82608695652174,11.608695652173912,19.445833333333333,17.229166666666668,1695.5,3,1654.0,1692.0,1527.5,1551.0,283,0,0,0,1
2015-10-11,10.725,79.70833333333333,241.625,0.7875,3.016666666666667,11.0,1.173913043478261,10.73913043478261,6.434782608695652,6.2125,19.445833333333333,1707.5,3,1695.5,1654.0,1692.0,1527.5,284,0,0,0,1
2015-10-12,7.383333333333333,72.58333333333333,136.58333333333334,0.4416666666666666,2.0500000000000003,6.0,3.130434782608696,19.73913043478261,12.869565217391305,28.4,6.2125,1610.5,3,1707.5,1695.5,1654.0,1692.0,285,0,0,0,0
2015-10-13,6.845833333333334,90.16666666666669,193.54166666666663,0.2833333333333333,1.1916666666666669,9.0,6.521739130434782,24.65217391304348,18.08695652173913,39.875,28.4,1405.5,2,1610.5,1707.5,1695.5,1654.0,286,0,0,0,0
2015-10-14,8.441666666666666,93.125,207.9583333333333,0.2333333333333333,1.0458333333333334,9.0,15.043478260869565,25.91304347826087,25.65217391304348,10.716666666666669,39.875,1467.5,2,1405.5,1610.5,1707.5,1695.5,287,0,0,0,0
2015-10-15,9.779166666666669,94.16666666666669,164.25,0.1958333333333333,0.9916666666666668,7.0,21.565217391304348,25.13043478260869,30.39130434782609,6.5,10.716666666666669,1652.0,3,1467.5,1405.5,1610.5,1707.5,288,0,0,0,0
2015-10-16,10.691666666666668,91.20833333333331,201.3333333333333,0.2791666666666667,1.3041666666666667,9.0,17.91304347826087,27.43478260869565,28.695652173913043,9.795833333333333,6.5,1687.0,3,1652.0,1467.5,1405.5,1610.5,289,0,0,0,0
2015-10-17,7.816666666666666,84.70833333333333,195.125,0.2416666666666666,1.1833333333333331,9.0,10.521739130434783,24.08695652173913,21.13043478260869,14.125,9.795833333333333,1649.5,3,1687.0,1652.0,1467.5,1405.5,290,0,0,0,1
2015-10-18,9.766666666666667,77.16666666666667,152.875,0.3083333333333333,1.4625,7.0,1.7391304347826086,12.956521739130435,8.217391304347826,17.162499999999998,14.125,1748.5,3,1649.5,1687.0,1652.0,1467.5,291,0,0,0,1
2015-10-19,8.441666666666666,78.66666666666667,257.1666666666667,0.8958333333333334,3.2458333333333336,11.0,4.478260869565218,17.17391304347826,12.347826086956522,10.470833333333331,17.162499999999998,1633.5,3,1748.5,1649.5,1687.0,1652.0,292,0,0,0,0
2015-10-20,8.450000000000001,64.83333333333333,231.25,0.6291666666666667,2.716666666666667,10.0,19.565217391304348,27.65217391304348,30.13043478260869,12.066666666666668,10.470833333333331,1395.0,2,1633.5,1748.5,1649.5,1687.0,293,0,0,0,0
2015-10-21,7.35,74.16666666666667,184.8333333333333,0.4125,1.7208333333333332,8.0,36.60869565217392,35.30434782608695,47.73913043478261,22.633333333333336,12.066666666666668,1479.0,2,1395.0,1633.5,1748.5,1649.5,294,0,0,0,0
2015-10-22,8.670833333333333,66.54166666666667,106.75,0.4416666666666666,1.8333333333333333,5.0,15.73913043478261,32.65217391304348,29.869565217391305,17.6875,22.633333333333336,1699.5,3,1479.0,1395.0,1633.5,1748.5,295,0,0,0,0
2015-10-23,8.066666666666666,78.16666666666667,183.66666666666663,0.3208333333333333,1.3291666666666666,8.0,44.30434782608695,36.60869565217392,54.69565217391305,25.441666666666663,17.6875,1716.5,3,1699.5,1479.0,1395.0,1633.5,296,0,0,0,0
2015-10-24,7.904166666666668,79.58333333333333,188.4583333333333,0.3,1.1666666666666667,8.0,32.69565217391305,25.869565217391305,39.82608695652174,19.8375,25.441666666666663,1729.0,3,1716.5,1699.5,1479.0,1395.0,297,0,0,0,1
2015-10-25,9.0875,79.125,196.54166666666663,0.2041666666666667,0.8833333333333333,9.0,35.17391304347826,29.217391304347824,43.60869565217392,24.0,19.8375,1776.5,3,1729.0,1716.5,1699.5,1479.0,298,0,0,1,1
2015-10-26,10.5125,78.04166666666667,137.16666666666666,0.3458333333333334,1.4166666666666667,6.0,15.217391304347826,21.43478260869565,23.39130434782609,22.320833333333336,24.0,1274.5,2,1776.5,1729.0,1716.5,1699.5,299,1,0,0,0
2015-10-27,11.025,80.45833333333333,162.45833333333334,0.25,1.0958333333333334,7.0,2.869565217391304,26.043478260869566,15.782608695652174,35.87916666666667,22.320833333333336,1334.0,2,1274.5,1776.5,1729.0,1716.5,300,0,1,0,0
2015-10-28,9.675,83.83333333333333,181.75,0.2541666666666666,1.0666666666666669,8.0,5.739130434782608,29.43478260869565,19.91304347826087,46.05,35.87916666666667,1425.0,2,1334.0,1274.5,1776.5,1729.0,301,0,0,0,0
2015-10-29,9.691666666666666,90.95833333333331,184.3333333333333,0.2375,1.0083333333333333,8.0,14.869565217391305,26.782608695652176,25.82608695652174,47.88333333333333,46.05,1665.5,3,1425.0,1334.0,1274.5,1776.5,302,0,0,0,0
2015-10-30,10.208333333333334,85.66666666666667,197.91666666666663,0.2416666666666666,0.9708333333333332,9.0,23.347826086956523,30.782608695652176,34.869565217391305,39.62916666666667,47.88333333333333,1694.0,3,1665.5,1425.0,1334.0,1274.5,303,0,0,0,0
2015-10-31,7.6125,80.04166666666667,173.70833333333334,0.3125,1.1333333333333333,8.0,35.0,32.69565217391305,45.08695652173913,30.141666666666666,39.62916666666667,1784.5,3,1694.0,1665.5,1425.0,1334.0,304,0,0,1,1
2015-11-01,6.4125000000000005,72.58333333333333,131.91666666666666,0.4875,1.5625,6.0,15.08695652173913,33.0,29.30434782608696,30.09583333333333,30.141666666666666,1287.5,2,1784.5,1694.0,1665.5,1425.0,305,1,0,0,1
2015-11-02,4.533333333333333,74.54166666666667,194.7083333333333,0.3541666666666667,1.1333333333333333,9.0,62.21739130434783,46.0,73.95652173913044,34.275,30.09583333333333,1479.0,2,1287.5,1784.5,1694.0,1665.5,306,0,1,0,0
2015-11-03,4.941666666666666,75.20833333333333,204.2083333333333,0.2749999999999999,1.0,9.0,85.04347826086956,45.43478260869565,92.04347826086956,38.92916666666667,34.275,1291.5,2,1479.0,1287.5,1784.5,1694.0,307,0,0,0,0
2015-11-04,7.291666666666667,74.95833333333333,211.9583333333333,0.2625,1.0541666666666667,9.0,75.78260869565217,51.65217391304348,87.78260869565217,48.73333333333333,38.92916666666667,1463.0,2,1291.5,1479.0,1287.5,1784.5,308,0,0,0,0
2015-11-05,8.183333333333334,75.41666666666667,224.5,0.2791666666666667,1.0291666666666666,10.0,67.21739130434783,47.43478260869565,78.69565217391305,46.0125,48.73333333333333,1678.0,3,1463.0,1291.5,1479.0,1287.5,309,0,0,0,0
2015-11-06,8.770833333333334,75.875,200.3333333333333,0.2583333333333333,0.975,9.0,100.91304347826087,51.04347826086956,107.6086956521739,42.55833333333333,46.0125,1699.5,3,1678.0,1463.0,1291.5,1479.0,310,0,0,0,0
2015-11-07,10.520833333333334,76.79166666666667,206.2083333333333,0.1958333333333333,0.9083333333333332,9.0,67.43478260869566,44.130434782608695,77.17391304347827,32.25416666666667,42.55833333333333,1762.0,3,1699.5,1678.0,1463.0,1291.5,311,0,0,0,1
2015-11-08,13.1,76.0,219.875,0.2666666666666666,1.1625,10.0,37.73913043478261,31.91304347826087,46.91304347826087,20.008333333333333,32.25416666666667,1768.0,3,1762.0,1699.5,1678.0,1463.0,312,0,0,0,1
2015-11-09,12.8,77.16666666666667,192.4583333333333,0.1999999999999999,1.1583333333333334,9.0,95.82608695652172,45.60869565217392,100.78260869565216,34.80833333333333,20.008333333333333,1645.5,3,1768.0,1762.0,1699.5,1678.0,313,0,0,0,0
2015-11-10,13.8875,70.125,219.7083333333333,0.3333333333333333,1.7125,10.0,79.17391304347827,49.91304347826087,89.56521739130434,34.59583333333333,34.80833333333333,1369.5,2,1645.5,1768.0,1762.0,1699.5,314,0,0,0,0
2015-11-11,14.429166666666667,64.83333333333333,181.29166666666663,0.3583333333333333,1.825,8.0,85.0,56.21739130434783,97.52173913043478,32.59166666666667,34.59583333333333,1463.0,2,1369.5,1645.5,1768.0,1762.0,315,0,0,0,0
2015-11-12,11.604166666666666,75.04166666666667,218.4583333333333,0.2041666666666667,0.8833333333333333,10.0,67.3913043478261,49.08695652173913,79.78260869565217,29.508333333333336,32.59166666666667,1677.5,3,1463.0,1369.5,1645.5,1768.0,316,0,0,0,0
2015-11-13,11.295833333333334,72.83333333333333,204.66666666666663,0.2875,1.0916666666666666,9.0,40.0,40.869565217391305,53.391304347826086,31.2625,29.508333333333336,1642.0,3,1677.5,1463.0,1369.5,1645.5,317,0,0,0,0
2015-11-14,8.7875,85.125,171.91666666666666,0.2666666666666666,1.3458333333333332,8.0,36.78260869565217,35.04347826086956,47.91304347826087,32.487500000000004,31.2625,1672.5,3,1642.0,1677.5,1463.0,1369.5,318,0,0,0,1
2015-11-15,8.041666666666666,80.375,213.2083333333333,0.2333333333333333,1.2875,9.0,23.77272727272728,36.18181818181818,38.04545454545455,29.683333333333334,32.487500000000004,1743.5,3,1672.5,1642.0,1677.5,1463.0,319,0,0,0,1
2015-11-16,12.2125,63.75,189.25,0.4041666666666667,2.158333333333333,8.0,64.0,46.30434782608695,75.69565217391305,34.9625,29.683333333333334,1616.5,3,1743.5,1672.5,1642.0,1677.5,320,0,0,0,0
2015-11-17,9.241666666666667,76.5,199.125,0.1166666666666666,0.8333333333333334,9.0,108.78260869565216,51.17391304347826,114.08695652173913,45.075,34.9625,1382.0,2,1616.5,1743.5,1672.5,1642.0,321,0,0,0,0
2015-11-18,11.041666666666666,68.20833333333333,213.54166666666663,0.2208333333333333,1.3083333333333331,9.0,92.47826086956522,49.130434782608695,99.91304347826087,39.09166666666667,45.075,1469.5,2,1382.0,1616.5,1743.5,1672.5,322,0,0,0,0
