,temp,pm10,windDirDeg,windPeak,windsp,rh,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend,pm10Lag
2011-11-14,2.1419437,45.33922,228.38824,0.890702,0.23689727,80.87418,318,0,0,0,0,46.428654
2011-11-15,2.2047749,53.762787,200.95338,1.0284873,0.27453896,78.999794,319,0,0,0,0,45.33922
2011-11-16,1.8801509,68.450264,192.39528,1.1900314,0.3208262,83.14146,320,0,0,0,0,53.762787
2011-11-17,1.2983347,82.5082,189.93372,1.0137471,0.2651204,85.814995,321,0,0,0,0,68.450264
2011-11-18,0.7200213,83.65625,176.85625,1.3608375,0.3951752,88.72645,322,0,0,0,0,82.5082
2011-11-19,0.35994518,50.71658,238.72084,1.516777,0.5370062,88.136024,323,0,0,0,1,83.65625
2011-11-20,-0.4668111,50.627357,226.55267,1.5112605,0.4780042,91.70957,324,0,0,0,1,50.71658
2011-11-21,-0.58326864,41.57615,161.85417,1.7335172,0.51222926,90.149574,325,0,0,0,0,50.627357
2011-11-22,-0.96933955,42.250942,172.37415,1.8455836,0.5879167,89.15042,326,0,0,0,0,41.57615
2011-11-23,-0.7994962,47.66805,162.76875,1.7611628,0.5482624,89.48354,327,0,0,0,0,42.250942
2011-11-24,-0.786407,34.344536,186.56248,1.5260462,0.44961455,88.84667,328,0,0,0,0,47.66805
2011-11-25,1.0798799,42.24785,186.99168,1.5775021,0.48651457,85.51124,329,0,0,0,0,34.344536
2011-11-26,-0.10657247,,170.42503,1.7848338,0.5645667,90.119385,330,0,0,0,1,42.24785
2011-11-27,-0.7465771,41.16981,197.19667,1.6398376,0.45525,88.846466,331,0,0,0,1,
2011-11-28,-0.0125552295,49.80208,219.0722,1.3075333,0.3171648,86.34292,332,0,0,0,0,41.16981
2011-11-29,3.279816,62.48646,218.65187,1.2818853,0.25892964,81.178535,333,0,0,0,0,49.80208
2011-11-30,0.6751711,58.85153,197.60394,1.1514562,0.3251866,89.16666,334,0,0,0,0,62.48646
2011-12-01,0.64882356,49.191433,177.82588,1.3332043,0.39435208,92.45917,335,0,0,0,0,58.85153
2011-12-02,-0.3730602,43.2388,183.00679,1.3442315,0.40155414,93.139366,336,0,0,0,0,49.191433
2011-12-03,-0.54829687,34.21069,204.56647,1.5645939,0.47739244,90.234375,337,0,0,0,1,43.2388
2011-12-04,1.4227864,58.857117,160.72937,1.1679853,0.31648126,90.69584,338,0,0,0,1,34.21069
2011-12-05,3.458475,44.999996,221.1159,1.1863729,0.23186147,89.648125,339,0,0,0,0,58.857117
2011-12-06,7.180958,17.551928,256.43787,4.5403457,1.063552,59.794804,340,0,0,0,0,44.999996
2011-12-07,2.0246186,38.19133,106.41769,1.3909386,0.3432284,79.373276,341,0,0,1,0,17.551928
2011-12-08,1.939847,44.899952,204.49525,2.2703903,0.39295352,79.61489,342,1,0,0,0,38.19133
2011-12-09,4.1192937,13.9039,244.78502,4.7924337,0.87909657,60.362823,343,0,1,0,0,44.899952
2011-12-10,1.4698383,44.924282,248.3777,1.2674508,0.21100418,75.594246,344,0,0,0,1,13.9039
2011-12-11,3.6554585,33.399643,183.58809,1.3023516,0.25340357,80.357735,345,0,0,0,1,44.924282
2011-12-12,3.6493475,29.88254,172.89775,0.9753863,0.22552614,79.217606,346,0,0,0,0,33.399643
2011-12-13,4.6964726,38.448112,208.64326,2.0523088,0.5393998,80.17409,347,0,0,0,0,29.88254
2011-12-14,2.9027424,26.39991,166.69188,1.462161,0.33978224,87.13602,348,0,0,0,0,38.448112
2011-12-15,4.162935,40.22725,160.00368,2.1399713,0.30900925,82.339966,349,0,0,0,0,26.39991
2011-12-16,4.779013,13.960014,144.43784,1.8221903,0.38298678,90.44514,350,0,0,0,0,40.22725
2011-12-17,2.8610268,21.671778,190.15236,2.6542993,0.556823,90.240166,351,0,0,0,1,13.960014
2011-12-18,3.3631718,11.446408,221.3319,3.0565777,0.5816729,68.91259,352,0,0,0,1,21.671778
2011-12-19,0.13257904,22.168657,203.05748,1.7597361,0.35322487,76.60247,353,0,0,0,0,11.446408
2011-12-20,1.3075094,16.884222,263.67538,3.5800898,1.1098174,63.306812,354,0,0,0,0,22.168657
2011-12-21,-0.29997757,30.485697,194.45982,3.5488627,1.1882578,58.232166,355,0,0,0,0,16.884222
2011-12-22,-0.47715393,65.54625,190.93715,1.269288,0.26744598,78.9264,356,0,0,0,0,30.485697
2011-12-23,-0.06006066,42.35552,155.9086,1.4639977,0.34483758,82.53554,357,0,0,0,0,65.54625
2011-12-24,1.3261958,47.64302,158.99384,1.1205001,0.2948856,82.9673,358,0,0,1,1,42.35552
2011-12-25,1.5969738,49.64883,203.31586,1.3317419,0.22106884,82.20226,359,1,0,1,1,47.64302
2011-12-26,3.90363,10.62545,257.50223,3.5929472,0.7991924,57.82697,360,1,1,0,0,49.64883
2011-12-27,1.3432126,36.766964,177.34747,0.8688467,0.17399716,80.08198,361,0,1,0,0,10.62545
2011-12-28,0.9029834,37.11619,196.64104,1.103968,0.28825584,85.83155,362,0,0,0,0,36.766964
2011-12-29,0.9893802,50.33673,162.77582,0.9055844,0.2710102,90.81003,363,0,0,0,0,37.11619
2011-12-30,1.2412392,36.2057,197.02386,1.4144019,0.3716283,86.07605,364,0,0,0,0,50.33673
2011-12-31,-0.9710366,48.281082,182.68822,1.4878772,0.28529152,91.822334,365,0,0,1,1,36.2057
2012-01-04,5.0953484,25.08748,158.89998,1.5264517,0.35991403,89.96046,4,0,0,0,0,55.022297
2012-01-05,2.1894648,41.550114,200.0638,1.6697289,0.26746485,88.88198,5,0,0,1,0,25.08748
2012-01-06,1.7168208,27.764383,195.69212,2.386114,0.46672022,80.215485,6,1,0,0,0,41.550114
2012-01-07,4.243076,7.3041787,273.68912,6.1572394,1.4013146,56.247757,7,0,1,0,1,27.764383
2012-01-08,3.5712793,21.377745,225.49797,2.5238802,0.6310603,61.942448,8,0,0,0,1,7.3041787
2012-01-09,2.8999767,13.034669,240.19002,3.2770033,0.61553353,73.262596,9,0,0,0,0,21.377745
2012-01-10,2.5487494,22.015856,226.9441,3.5102885,0.8664765,70.95814,10,0,0,0,0,13.034669
2012-01-11,3.8050272,17.13344,285.25955,3.932771,0.83786345,68.021645,11,0,0,0,0,22.015856
2012-01-12,1.6383783,,219.3297,1.5602344,0.29912093,76.16187,12,0,0,0,0,17.13344
2012-01-13,0.8600508,,212.98772,1.4332396,0.3059043,80.98543,13,0,0,0,0,
2012-01-14,3.2250936,13.199337,265.47357,6.1223392,1.6247765,70.092804,14,0,0,0,1,
2012-01-15,0.76614374,6.275322,274.47348,4.4746523,1.0750421,74.624504,15,0,0,0,1,13.199337
2012-01-16,-1.1719445,16.825308,214.86676,2.6781788,0.6358272,70.6499,16,0,0,0,0,6.275322
2012-01-17,-1.8948518,22.488405,198.39757,2.8728886,0.76082087,61.723087,17,0,0,0,0,16.825308
2012-01-18,-1.0384398,31.224894,225.15898,2.5698025,0.6247116,73.04847,18,0,0,0,0,22.488405
2012-01-19,-0.11614568,43.514988,194.6275,1.4566497,0.368283,74.52477,19,0,0,0,0,31.224894
2012-01-20,1.5965466,69.71525,192.47493,1.1315215,0.22016554,76.086174,20,0,0,0,0,43.514988
2012-01-21,2.2875779,24.982046,245.85796,3.2421029,0.71303195,76.041084,21,0,0,0,1,69.71525
2012-01-22,1.7001098,22.601286,188.06175,1.8717867,0.46942577,75.01546,22,0,0,0,1,24.982046
2012-01-23,4.9197044,16.702574,182.29889,3.0308602,0.6112934,74.25359,23,0,0,0,0,22.601286
2012-01-24,4.9041343,32.309723,193.70891,2.0407798,0.4287903,71.95802,24,0,0,0,0,16.702574
2012-01-25,2.8876762,22.512146,229.82207,2.6965477,0.7180982,74.87137,25,0,0,0,0,32.309723
2012-01-26,0.29985395,22.494133,216.36931,3.0014699,0.8256898,73.35595,26,0,0,0,0,22.512146
2012-01-27,-2.4748304,43.897495,169.42963,1.5356361,0.4186014,76.01768,27,0,0,0,0,22.494133
2012-01-28,-2.9738185,45.68864,212.77184,1.2362238,0.3418034,73.82006,28,0,0,0,1,43.897495
2012-01-29,-1.7956686,65.51875,145.50923,1.331742,0.4249122,78.03399,29,0,0,0,1,45.68864
2012-01-30,-2.129575,43.99653,142.22844,2.1105812,0.593292,82.62263,30,0,0,0,0,65.51875
2012-01-31,-2.954631,47.127136,186.37938,1.4988986,0.3691872,73.18345,31,0,0,0,0,43.99653
2012-02-01,-5.1182404,51.762356,118.6513,1.9764887,0.5628781,70.278786,32,0,0,0,0,47.127136
2012-02-02,-4.870077,43.90707,47.67421,2.0224104,0.59124225,64.61222,33,0,0,0,0,51.762356
2012-02-03,-7.0663066,51.60362,117.456566,2.1362977,0.5755893,64.39423,34,0,0,0,0,43.90707
2012-02-04,-8.851361,50.907635,150.35925,1.814843,0.44422677,59.950024,35,0,0,0,1,51.60362
2012-02-05,-7.9298854,,325.34158,7.8049273,2.6236386,53.05132,36,0,0,0,1,50.907635
2012-02-06,-7.9809127,,245.01245,4.158709,1.3411707,55.124893,37,0,0,0,0,
2012-02-07,-9.423898,,206.77675,2.8930943,0.76600975,79.39976,38,0,0,0,0,
2012-02-08,-7.228649,39.92495,197.13445,4.0687013,0.913132,87.11715,39,0,0,0,0,
2012-02-09,-7.896281,85.46802,162.22032,1.2858199,0.3607627,83.89815,40,0,0,0,0,39.92495
2012-02-10,-7.0213523,82.81638,149.89128,1.7928003,0.53344244,79.71086,41,0,0,0,0,85.46802
2012-02-11,-7.7417607,94.95105,158.55666,1.7597364,0.50525546,84.243935,42,0,0,0,1,82.81638
2012-02-12,-7.7071433,58.28532,160.4403,1.5337993,0.38959083,87.20892,43,0,0,0,1,94.95105
2012-02-13,-5.861295,47.41052,164.50137,1.2160181,0.36621514,85.64853,44,0,0,0,0,58.28532
2012-02-14,-4.543672,60.939953,184.76225,1.3299049,0.37653622,78.811035,45,0,0,0,0,47.41052
2012-02-15,-3.4354603,53.528625,190.50752,1.5466574,0.43603858,73.06478,46,0,0,0,0,60.939953
2012-02-16,-1.0442467,39.758656,194.1203,2.871052,0.7440696,81.36152,47,0,0,0,0,53.528625
2012-02-17,0.74061376,9.552843,260.11832,5.8027215,1.2649798,65.54856,48,0,0,0,0,39.758656
2012-02-18,1.8342133,27.147367,212.49596,2.9941232,0.73756915,65.07309,49,0,0,0,1,9.552843
2012-02-19,3.722585,29.810553,140.3977,1.7817787,0.43265232,72.78457,50,0,0,0,1,27.147367
2012-02-20,2.1794426,41.89927,202.12453,1.6109484,0.40572205,80.80364,51,0,0,0,0,29.810553
2012-02-21,1.8176864,15.529659,205.21924,1.6991192,0.52165836,90.354805,52,0,0,0,0,41.89927
2012-02-22,1.3314619,32.60105,158.26788,1.6054378,0.4265853,76.807274,53,0,0,0,0,15.529659
2012-02-23,1.6414131,45.45464,164.98679,1.50992,0.42298368,73.260506,54,0,0,0,0,32.60105
2012-02-24,2.7958996,59.56857,194.26276,1.1205,0.25822225,76.67285,55,0,0,0,0,45.45464
2012-02-25,8.916662,31.475706,231.00044,2.3310077,0.4055207,67.24003,56,0,0,0,1,59.56857
2012-02-26,10.040924,17.298363,230.81761,3.9878776,0.977117,61.47015,57,0,0,0,1,31.475706
2012-02-27,5.7498813,9.324481,254.81755,5.047762,1.2369163,66.29145,58,0,0,0,0,17.298363
2012-02-28,3.416399,15.379055,233.35109,3.8115366,0.88877875,59.33153,59,0,0,0,0,9.324481
2012-02-29,5.4183617,27.742638,201.198,2.691037,0.62608916,68.06372,60,0,0,0,0,15.379055
2012-03-01,13.486961,9.543576,245.35335,6.857094,1.4224609,57.739243,61,0,0,0,0,27.742638
2012-03-02,9.738822,30.663507,153.16495,1.9121976,0.50790024,77.42684,62,0,0,0,0,9.543576
2012-03-03,11.183654,59.23265,217.56023,1.6936082,0.4105114,71.2244,63,0,0,0,1,30.663507
2012-03-04,6.3657155,37.273163,184.99748,1.8405589,0.50540704,79.33957,64,0,0,0,1,59.23265
2012-03-05,5.1404376,24.586538,149.47614,1.5282885,0.43446967,61.05783,65,0,0,0,0,37.273163
2012-03-06,5.0249653,51.414597,141.18326,1.6403384,0.4438604,58.35999,66,0,0,0,0,24.586538
2012-03-07,4.04354,35.41773,123.056,2.6726682,0.7085013,63.309414,67,0,0,0,0,51.414597
2012-03-08,1.4532799,47.958176,143.60832,2.1583405,0.60179013,59.866856,68,0,0,0,0,35.41773
2012-03-09,4.125535,73.971504,120.777245,1.7395306,0.51755834,64.12527,69,0,0,0,0,47.958176
2012-03-10,4.8784184,22.919867,173.53981,3.1961803,0.9758361,59.91684,70,0,0,0,1,73.971504
2012-03-11,4.82247,25.325232,133.13327,2.2648797,0.6250109,59.16365,71,0,0,0,1,22.919867
2012-03-12,6.540241,25.397676,165.13545,4.3607664,0.83307195,63.078922,72,0,0,0,0,25.325232
2012-03-13,9.397901,22.995232,246.40637,3.828069,0.910595,62.203144,73,0,0,0,0,25.397676
2012-03-14,9.13794,26.746628,242.12975,3.4459972,0.79795194,67.23828,74,0,0,0,0,22.995232
2012-03-15,8.069813,34.935184,164.03726,2.2501848,0.5957784,69.88705,75,0,0,0,0,26.746628
2012-03-16,6.159468,47.28167,132.65187,1.8422008,0.52888525,77.71119,76,0,0,0,0,34.935184
2012-03-17,9.483597,53.530758,204.88625,1.6109484,0.46280813,66.455864,77,0,0,0,1,47.28167
2012-03-18,13.230014,30.414076,216.80762,4.4544473,1.455387,52.867752,78,0,0,0,1,53.530758
2012-03-19,14.492877,16.980614,205.55464,6.796477,1.9259118,44.33582,79,0,0,0,0,30.414076
2012-03-20,9.622584,20.560762,97.99601,2.4632638,0.6936415,76.907455,80,0,0,0,0,16.980614
2012-03-21,9.540136,27.699615,166.81364,1.7964739,0.430902,76.931725,81,0,0,0,0,20.560762
2012-03-22,10.054209,36.394405,187.39368,1.809332,0.48354745,70.17803,82,0,0,0,0,27.699615
2012-03-23,11.646549,41.281544,174.45027,1.8479067,0.52909833,65.31755,83,0,0,0,0,36.394405
2012-03-24,13.14972,35.64784,191.42564,2.7516544,0.66919297,61.20445,84,0,0,0,1,41.281544
2012-03-25,12.527694,23.113663,193.23329,3.0675983,0.61945504,68.39136,85,0,0,0,1,35.64784
2012-03-26,14.117867,20.74277,257.10358,4.1238074,1.4265238,57.854305,86,0,0,0,0,23.113663
2012-03-27,12.104271,26.50059,94.35433,2.7994137,0.796506,54.814922,87,0,0,0,0,20.74277
2012-03-28,12.192849,38.918415,220.56726,3.8905237,1.0431134,52.153477,88,0,0,0,0,26.50059
2012-03-29,14.840844,36.05071,206.40712,2.7387965,0.73758316,57.596294,89,0,0,0,0,38.918415
2012-03-30,13.234893,53.21291,212.8585,5.9900837,1.3081602,56.25787,90,0,0,0,0,36.05071
