,temp,pm10,pressure,windDirDeg,windPeak,windsp,rh,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend,pm10Lag
2010-11-23,6.682812,18.69,956.36456,169.0692,1.1394418,0.25854066,91.30811,327,0,0,0,0,22.090012
2010-11-24,4.67799,21.979994,956.8809,187.40172,1.6703961,0.4301128,84.297455,328,0,0,0,0,18.69
2010-11-25,1.137189,33.339996,962.23956,222.53355,1.7468127,0.4603792,86.68812,329,0,0,0,0,21.979994
2010-11-26,0.8336243,30.119997,963.7881,85.31602,2.1735892,0.7057173,80.52223,330,0,0,0,0,33.339996
2010-11-27,-0.09690108,30.520012,958.69293,145.31505,2.6993928,0.8969712,87.07815,331,0,0,0,1,30.119997
2010-11-28,0.9876778,16.640009,962.96094,222.12749,3.4811077,1.202395,65.8368,332,0,0,0,1,30.520012
2010-11-29,-0.79029703,21.119997,963.571,151.1562,2.0599291,0.5979888,87.319115,333,0,0,0,0,16.640009
2010-11-30,0.6804249,28.099989,957.80865,163.83403,1.6141142,0.41267264,91.6911,334,0,0,0,0,21.119997
2010-12-01,-1.5042454,25.109991,970.0169,100.9103,2.3255208,0.80499643,82.332924,335,0,0,0,0,28.099989
2010-12-02,-1.906525,26.890009,960.9819,232.68184,1.3355395,0.35648516,90.238045,336,0,0,0,0,25.109991
2010-12-03,-2.4469662,32.95999,964.5019,134.91364,1.4214553,0.33630815,91.1141,337,0,0,0,0,26.890009
2010-12-04,-0.79098576,31.619997,965.5302,185.15877,1.118473,0.2518471,92.1739,338,0,0,0,1,32.95999
2010-12-05,-2.6353717,29.0,975.958,149.29158,1.3410721,0.31443363,89.022194,339,0,0,0,1,31.619997
2010-12-06,-6.1344643,33.449986,973.98566,185.8366,1.6202146,0.43202922,89.16238,340,0,0,0,0,29.0
2010-12-07,-1.6532415,30.170008,962.2038,25.95408,3.7242515,1.453475,86.87781,341,0,0,1,0,33.449986
2010-12-08,3.2779315,25.670004,961.80475,17.250105,3.9087741,1.641026,88.01849,342,1,0,0,0,30.170008
2010-12-09,4.1063685,19.169996,962.7254,9.892867,3.8866441,1.608564,89.186714,343,0,1,0,0,25.670004
2010-12-10,3.446404,11.66,966.637,214.20724,5.832365,1.7461605,66.248886,344,0,0,0,0,19.169996
2010-12-11,-1.3628844,14.210003,977.7674,229.88898,3.0802097,0.8699618,77.97341,345,0,0,0,1,11.66
2010-12-12,-0.4049863,26.030016,972.8015,205.73802,2.7098625,0.65663123,71.06741,346,0,0,0,1,14.210003
2010-12-13,0.68054193,17.650007,964.4842,239.3231,2.5689478,0.48828164,77.413864,347,0,0,0,0,26.030016
2010-12-14,-2.6689017,15.39001,970.00635,279.35925,3.7720907,0.92333,68.07653,348,0,0,0,0,17.650007
2010-12-15,-4.101907,12.380004,973.70074,296.1264,5.223145,1.9436061,60.035664,349,0,0,0,0,15.39001
2010-12-16,-2.4906514,11.399998,974.29944,250.29503,,,54.99578,350,0,0,0,0,12.380004
2010-12-17,-7.01705,38.030018,971.2443,167.57649,,,76.51911,351,0,0,0,0,11.399998
2010-12-18,-7.689029,45.629993,958.5147,205.6955,,,82.99554,352,0,0,0,1,38.030018
2010-12-19,-5.8646483,48.41,959.8245,216.00806,,,89.15476,353,0,0,0,1,45.629993
2010-12-20,-9.09349,36.790012,965.01166,191.59273,,,87.880226,354,0,0,0,0,48.41
2010-12-21,-2.8155072,27.939987,963.4494,18.834696,,,83.862686,355,0,0,0,0,36.790012
2010-12-22,-0.38883337,36.010006,967.604,64.84881,,,84.46402,356,0,0,0,0,27.939987
2010-12-23,1.3734835,33.97999,965.9912,31.632124,4.149273,1.580809,87.78198,357,0,0,0,0,36.010006
2010-12-24,2.7421293,33.199986,961.5357,47.836704,3.7174165,1.5293213,89.98825,358,0,0,1,0,33.97999
2010-12-25,3.4458597,39.22999,953.9506,83.24948,2.0469668,0.7099127,96.6661,359,1,0,1,1,33.199986
2010-12-26,3.73147,5.283002,961.7541,304.36368,7.511692,2.2752388,59.63091,360,1,1,0,1,39.22999
2010-12-27,-0.414687,5.7030015,975.9028,311.91946,4.5863347,1.2901028,45.767426,361,0,1,0,0,5.283002
2010-12-28,-3.573987,34.10999,979.3691,223.97682,1.46899,0.43048093,71.98663,362,0,0,0,0,5.7030015
2010-12-29,-3.8421447,50.870014,978.0638,161.99669,1.6371653,0.49548912,79.42903,363,0,0,0,0,34.10999
2010-12-30,-4.3671336,44.879993,981.62775,182.70403,1.568879,0.47625795,80.58993,364,0,0,0,0,50.870014
2010-12-31,-3.5281017,82.0,981.51904,193.46782,1.2869927,0.38709804,82.65773,365,0,0,1,0,44.879993
2011-01-04,-3.8826704,48.599995,978.10913,163.54842,2.2676551,0.66056097,80.56257,4,0,0,0,0,94.61004
2011-01-05,-5.3163357,35.050014,978.5152,108.92795,2.2347236,0.68199426,81.76742,5,0,0,1,0,48.599995
2011-01-06,-5.212685,35.349987,977.2309,183.80602,1.7856201,0.4862754,77.87739,6,1,0,0,0,35.050014
2011-01-07,-4.940133,50.229984,972.9355,116.23657,1.8272753,0.5817492,75.349724,7,0,1,0,0,35.349987
2011-01-08,3.323321,27.609991,973.4299,83.90703,3.23219,1.1775857,70.64268,8,0,0,0,1,50.229984
2011-01-09,4.766825,22.039993,973.5019,90.41364,3.9946902,1.5126563,79.73025,9,0,0,0,1,27.609991
2011-01-10,4.279227,19.119997,973.1053,112.00141,4.2156625,1.5652704,80.564156,10,0,0,0,0,22.039993
2011-01-11,3.4808056,34.92001,976.8289,97.63322,1.8754416,0.64775944,87.82891,11,0,0,0,0,19.119997
2011-01-12,3.0095837,36.56998,972.0618,139.3933,1.0761658,0.29980323,95.32188,12,0,0,0,0,34.92001
2011-01-13,2.3019192,26.030016,975.0114,180.82707,1.540891,0.4531717,95.40445,13,0,0,0,0,36.56998
2011-01-14,3.3892517,46.70998,972.19385,187.23473,1.5363344,0.3295635,88.07291,14,0,0,0,0,26.030016
2011-01-15,6.145925,29.0,973.95776,55.57126,2.7121408,0.9721825,87.61371,15,0,0,0,1,46.70998
2011-01-16,6.383381,14.369996,978.67456,177.73096,2.9422247,0.89691955,75.060295,16,0,0,0,1,29.0
2011-01-17,4.7773504,22.330002,985.0684,105.79302,2.6255744,1.0022076,74.45443,17,0,0,0,0,14.369996
2011-01-18,4.379003,30.849985,982.3437,93.05515,1.9974796,0.7618198,77.509155,18,0,0,0,0,22.330002
2011-01-19,3.439121,46.010006,981.70905,116.95977,1.8396425,0.66832095,81.23616,19,0,0,0,0,30.849985
2011-01-20,2.0377514,28.090002,979.2594,86.50863,1.846553,0.64362437,94.4444,20,0,0,0,0,46.010006
2011-01-21,1.1776798,17.270006,978.3243,209.06679,2.2601078,0.62477475,74.16508,21,0,0,0,0,28.090002
2011-01-22,-1.0577449,27.199997,982.18384,224.87738,1.6020731,0.44022515,76.641594,22,0,0,0,1,17.270006
2011-01-23,-2.5758414,28.93001,982.2746,214.13818,1.7737662,0.47798538,75.379684,23,0,0,0,1,27.199997
2011-01-24,-2.7149909,27.670006,977.0716,211.01173,2.0713537,0.5418972,72.152176,24,0,0,0,0,28.93001
2011-01-25,-0.867222,22.619997,976.23956,180.281,2.0436919,0.592008,77.35319,25,0,0,0,0,27.670006
2011-01-26,-1.9763942,55.379974,971.13104,203.49731,1.2909547,0.3893287,87.11605,26,0,0,0,0,22.619997
2011-01-27,-0.82047766,45.219982,966.1085,195.80756,1.5960169,0.4271124,85.5811,27,0,0,0,0,55.379974
2011-01-28,-0.22221656,31.660004,972.6841,131.54099,1.5412164,0.43992677,92.29281,28,0,0,0,0,45.219982
2011-01-29,-2.46844,35.189976,980.6304,104.42789,2.3614383,0.80983126,83.6023,29,0,0,0,1,31.660004
2011-01-30,-3.0206888,38.760006,980.2971,155.098,2.058987,0.7217033,80.54997,30,0,0,0,1,35.189976
2011-01-31,-2.6938496,32.68998,977.1262,205.44356,1.9408532,0.54164284,77.34622,31,0,0,0,0,38.760006
2011-02-01,-3.310427,41.47999,980.60345,162.58478,2.0628924,0.64641637,84.680565,32,0,0,0,0,32.68998
2011-02-02,-3.6355135,40.28002,982.3792,175.75098,1.9623322,0.53303516,86.46951,33,0,0,0,0,41.47999
2011-02-03,-3.7942703,48.06003,983.81525,169.04181,2.1810267,0.63154876,88.06439,34,0,0,0,0,40.28002
2011-02-04,-2.514472,56.88998,983.7898,203.09538,1.6002733,0.49173656,83.17825,35,0,0,0,0,48.06003
2011-02-05,0.5058602,60.090015,984.26904,210.91359,1.7407094,0.47363606,82.0902,36,0,0,0,1,56.88998
2011-02-06,4.8929825,44.430023,980.2857,197.38684,2.205434,0.5417331,69.46341,37,0,0,0,1,60.090015
2011-02-07,4.5576243,42.22999,981.98175,99.57705,2.6431477,0.9476909,69.64511,38,0,0,0,0,44.430023
2011-02-08,6.306396,39.38,979.9136,76.0476,2.9210718,1.1725298,61.685654,39,0,0,0,0,42.22999
2011-02-09,6.641022,39.88,976.8955,137.89523,3.1768649,1.1750294,59.23282,40,0,0,0,0,39.38
2011-02-10,2.9687765,40.349983,980.65454,143.03676,2.4482105,0.88578933,79.52201,41,0,0,0,0,39.88
2011-02-11,2.5282958,51.860012,979.90717,109.75104,2.587498,1.0707641,82.260216,42,0,0,0,0,40.349983
2011-02-12,5.3977485,64.87004,971.86237,166.09657,1.9281616,0.48694333,72.690025,43,0,0,0,1,51.860012
2011-02-13,3.2978783,19.520006,973.13275,159.1626,2.527943,0.7057874,89.49832,44,0,0,0,1,64.87004
2011-02-14,0.9587395,24.460001,973.81903,206.33498,1.4572536,0.40417364,81.49585,45,0,0,0,0,19.520006
2011-02-15,0.60326046,,970.64746,184.35939,1.7302951,0.5735284,93.93573,46,0,0,0,0,24.460001
2011-02-16,-0.96896124,,966.86505,141.76932,2.1201692,0.66843706,94.67527,47,0,0,0,0,
2011-02-17,-0.40458703,,963.9695,176.79735,1.3479061,0.41919374,92.31135,48,0,0,0,0,
2011-02-18,0.6647962,,963.4531,177.38878,1.3329362,0.40598527,93.21167,49,0,0,0,0,
2011-02-19,0.7544403,,968.22516,183.39233,1.9170965,0.61608523,90.56942,50,0,0,0,1,
2011-02-20,3.0844767,,970.8213,224.3329,1.8181638,0.5384345,83.76493,51,0,0,0,1,
2011-02-21,0.5598214,,972.3679,99.450645,2.3255203,0.8358128,90.27972,52,0,0,0,0,
2011-02-22,-2.1958025,,972.91895,132.86954,2.2145464,0.77110213,80.73429,53,0,0,0,0,
2011-02-23,-3.2016983,,972.145,182.04027,1.9340199,0.6275912,77.36494,54,0,0,0,0,
2011-02-24,-4.5796757,,978.8188,228.87846,1.9284868,0.55636746,78.591286,55,0,0,0,0,
2011-02-25,-4.450052,74.80003,983.294,150.7682,2.2741017,0.7586963,75.80428,56,0,0,0,0,
2011-02-26,-1.3655945,40.12,982.98926,162.39726,4.0981793,1.1448414,61.810867,57,0,0,0,1,74.80003
2011-02-27,-1.1608759,51.29002,980.7973,169.14424,1.7856199,0.5150385,70.86768,58,0,0,0,1,40.12
2011-02-28,-1.1000179,75.12005,974.2638,221.71687,2.0672407,0.65744585,79.58852,59,0,0,0,0,51.29002
2011-03-01,-0.35494316,93.149956,980.3104,180.7543,1.8553938,0.54014945,84.33401,60,0,0,0,0,75.12005
2011-03-02,-1.0090796,67.17999,986.52325,154.1204,1.4733106,0.4797454,88.31307,61,0,0,0,0,93.149956
2011-03-03,-0.5160654,46.93997,987.2842,80.946014,2.9767215,1.0509912,76.25555,62,0,0,0,0,67.17999
2011-03-04,-1.2443024,54.59001,987.72955,185.28374,1.8292285,0.5769984,84.17187,63,0,0,0,0,46.93997
2011-03-05,0.2987312,70.88996,987.1071,195.67671,2.10162,0.6133066,80.56441,64,0,0,0,1,54.59001
2011-03-06,0.90960604,71.85003,978.7137,196.356,2.0677745,0.6512504,82.05242,65,0,0,0,1,70.88996
2011-03-07,1.0989479,54.110016,977.9126,208.42805,3.0088215,0.7952563,73.48716,66,0,0,0,0,71.85003
2011-03-08,0.7677896,41.13,989.3836,182.39822,4.3616133,1.3123119,44.389793,67,0,0,0,0,54.110016
2011-03-09,-0.8224935,40.21998,988.8867,113.28845,2.546818,0.92145616,57.01239,68,0,0,0,0,41.13
2011-03-10,1.8444786,54.04002,979.5678,130.10979,2.3831232,0.81595737,62.069763,69,0,0,0,0,40.21998
2011-03-11,4.4006524,73.64997,976.41864,133.53954,1.9668678,0.61132866,69.06668,70,0,0,0,0,54.04002
2011-03-12,6.8749013,62.35002,976.30615,121.85053,2.9435263,1.1136335,65.52487,71,0,0,0,1,73.64997
2011-03-13,7.594496,57.87003,974.3035,112.85333,4.5957737,1.5661556,63.322464,72,0,0,0,1,62.35002
2011-03-14,11.549401,31.369997,971.467,206.10085,6.1702404,1.8324828,55.812405,73,0,0,0,0,57.87003
2011-03-15,9.873508,30.939981,974.398,147.44923,3.1449718,1.0621945,75.659706,74,0,0,0,0,31.369997
2011-03-16,10.598023,31.849985,975.0383,135.47734,3.0447378,1.0685543,72.83752,75,0,0,0,0,30.939981
2011-03-17,8.411107,21.0,970.19635,136.60602,1.6225756,0.42938268,93.36555,76,0,0,0,0,31.849985
2011-03-18,10.751548,15.330001,960.98285,162.89542,2.9298582,0.7781558,81.23072,77,0,0,0,0,21.0
2011-03-19,8.747964,9.553994,970.43756,181.2805,2.90122,0.8286779,76.766655,78,0,0,0,1,15.330001
2011-03-20,6.7525096,7.7130027,979.1573,212.70894,4.8440814,1.4533983,66.34124,79,0,0,0,1,9.553994
2011-03-21,5.6575227,9.562996,985.59247,239.24489,5.9899464,1.7810313,48.332462,80,0,0,0,0,7.7130027
2011-03-22,4.396603,18.820005,989.5401,181.66206,3.2019236,0.8577103,60.040424,81,0,0,0,0,9.562996
2011-03-23,6.369787,23.810005,991.07623,143.02373,3.179794,1.1260808,60.73587,82,0,0,0,0,18.820005
2011-03-24,9.701959,29.090002,989.6795,123.67364,3.3073654,1.1354126,59.24008,83,0,0,0,0,23.810005
2011-03-25,10.551973,28.329994,987.50775,128.05585,2.9353907,1.0108651,64.23071,84,0,0,0,0,29.090002
2011-03-26,11.774535,30.270012,976.4053,81.02674,3.274496,1.2702695,60.70313,85,0,0,0,1,28.329994
2011-03-27,12.008186,24.719984,969.4587,88.264854,3.8414087,1.2109421,64.48217,86,0,0,0,1,30.270012
2011-03-28,6.1018777,32.14001,973.27936,139.01556,2.0511768,0.544808,83.07886,87,0,0,0,0,24.719984
2011-03-29,7.246494,33.530018,970.8636,174.39253,1.9255584,0.538428,83.44883,88,0,0,0,0,32.14001
2011-03-30,9.69134,23.75,973.67664,145.02435,2.9696033,0.8606442,67.11669,89,0,0,0,0,33.530018
2011-03-31,10.245123,23.179998,974.46875,110.836,3.1134052,1.1173934,62.06194,90,0,0,0,0,23.75
2011-04-01,12.1235,22.330002,977.91254,173.09328,3.5429823,1.146349,60.590973,91,0,0,0,0,23.179998
2011-04-02,12.924908,23.039995,980.11084,134.51398,2.4398181,0.734618,68.004944,92,0,0,0,1,22.330002
2011-04-03,13.397132,16.590008,978.2637,99.60037,2.7264605,0.94353175,69.17602,93,0,0,0,1,23.039995
2011-04-04,14.184002,22.75,972.791,99.4631,3.19932,1.1176049,68.76702,94,0,0,0,0,16.590008
2011-04-05,13.253552,23.989992,972.71515,194.22804,5.02828,1.6013175,69.995964,95,0,0,0,0,22.75
2011-04-06,11.13853,13.469995,981.73615,244.87744,3.9269984,1.1085564,61.65587,96,0,0,0,0,23.989992
2011-04-07,12.565804,17.219988,983.4173,120.507416,3.3929565,1.0536236,67.50115,97,0,0,0,0,13.469995
2011-04-08,20.41267,15.849995,977.38654,189.26056,4.2504835,1.0333247,53.770935,98,0,0,0,0,17.219988
2011-04-09,17.243713,16.260006,972.4062,295.3719,4.8820114,1.4032078,55.251656,99,0,0,0,1,15.849995
2011-04-10,15.246829,25.530016,971.22736,285.1556,6.06187,1.625054,52.51764,100,0,0,0,1,16.260006
2011-04-11,12.482281,14.5599985,976.35394,243.89278,4.1173787,1.1185075,56.28697,101,0,0,0,0,25.530016
2011-04-12,12.73435,20.340012,976.7765,149.3692,2.6591775,0.77200496,65.01606,102,0,0,0,0,14.5599985
2011-04-13,11.936801,17.19,970.7369,198.27112,4.788107,1.276356,67.64672,103,0,0,0,0,20.340012
2011-04-14,6.8754973,6.1979985,972.6694,243.06514,4.5173426,1.2424088,66.02014,104,0,0,0,0,17.19
2011-04-15,8.4155245,8.958993,970.8961,272.3294,5.2583623,1.473855,61.09167,105,0,0,0,0,6.1979985
2011-04-16,7.673948,8.925997,974.6445,152.8264,2.8358061,0.7684407,72.5849,106,0,0,0,1,8.958993
2011-04-17,8.242892,16.979996,978.43774,96.326485,2.3759634,0.7927142,73.80935,107,0,0,0,1,8.925997
2011-04-18,8.856805,19.299992,980.6036,143.60033,2.7088861,0.97518665,67.93978,108,0,0,0,0,16.979996
2011-04-19,10.327497,30.170008,979.35376,99.69221,3.19574,1.0589182,64.55659,109,0,0,0,0,19.299992
2011-04-20,11.612481,32.75,975.70795,96.49535,3.2198236,1.1580552,63.681656,110,0,0,0,0,30.170008
2011-04-21,13.799659,32.13,975.62213,86.64089,3.2230768,1.0643903,62.19299,111,0,0,0,0,32.75
2011-04-22,15.346703,36.439976,974.0918,92.68237,3.140416,1.107879,63.682743,112,0,0,0,0,32.13
2011-04-23,15.638207,31.109987,971.5866,98.20855,3.405322,1.0679716,61.911777,113,0,0,0,1,36.439976
2011-04-24,15.891229,34.47999,970.6521,106.46548,3.6308498,1.1425723,60.159573,114,0,0,1,1,31.109987
2011-04-25,15.267377,43.839993,971.50604,195.24599,3.63801,1.0427655,69.75379,115,1,0,0,0,34.47999
2011-04-26,13.115014,17.140009,974.1163,170.17625,3.3718014,1.0212542,80.90463,116,0,1,0,0,43.839993
2011-04-27,12.271277,15.340007,973.5833,136.69875,3.3734293,0.99508494,75.15093,117,0,0,0,0,17.140009
2011-04-28,12.404369,18.239994,972.54926,242.3592,4.0903687,1.1499308,75.394806,118,0,0,0,0,15.340007
2011-04-29,12.947434,20.590012,970.9091,210.84889,3.6819441,1.0274583,73.97049,119,0,0,0,0,18.239994
2011-04-30,11.028722,13.510005,969.7192,206.9721,2.5767581,0.84734994,89.18716,120,0,0,1,1,20.590012
2011-05-01,11.566635,14.549993,966.5677,187.72266,2.5162275,0.864676,85.150246,121,1,0,0,1,13.510005
2011-05-02,12.005399,13.700006,964.0622,124.148926,2.6577923,0.77183205,82.28725,122,0,1,0,0,14.549993
2011-05-03,11.174015,20.450008,966.25244,154.36069,2.241883,0.6810818,73.51304,123,0,0,0,0,13.700006
2011-05-04,11.688774,18.770006,963.71094,146.69507,3.912679,0.9338034,71.64808,124,0,0,0,0,20.450008
2011-05-05,8.275914,13.570004,973.8516,167.38481,2.7424061,0.7211012,67.15568,125,0,0,0,0,18.770006
2011-05-06,9.367957,15.10999,981.0722,106.81179,3.029116,0.9121738,61.831898,126,0,0,0,0,13.570004
2011-05-07,10.825561,15.260006,983.5346,95.15151,3.0795586,0.8960941,63.89546,127,0,0,0,1,15.10999
2011-05-08,14.275089,19.81,979.3767,111.94099,3.2139647,1.0224044,61.75644,128,0,0,0,1,15.260006
2011-05-09,11.589715,15.159993,979.46356,102.90783,5.11452,1.6253422,67.704315,129,0,0,0,0,19.81
2011-05-10,13.302513,13.5599985,984.69653,112.16531,3.9523828,1.2046629,61.131214,130,0,0,0,0,15.159993
2011-05-11,16.221886,21.59999,983.79175,161.35306,3.3275433,0.97479814,59.114437,131,0,0,0,0,13.5599985
2011-05-12,17.896503,23.280016,978.4826,118.490074,3.590496,1.2028322,59.404682,132,0,0,0,0,21.59999
2011-05-13,19.134422,25.989992,973.511,135.04478,4.5170784,1.2572705,62.666298,133,0,0,0,0,23.280016
2011-05-14,18.035921,15.840007,976.5486,106.21716,3.9230928,1.1336752,61.612675,134,0,0,0,1,25.989992
2011-05-15,17.969183,17.599993,972.6809,129.88167,2.547144,0.5501619,63.65106,135,0,0,0,1,15.840007
2011-05-16,11.069862,6.431,972.6367,274.8088,2.9432013,0.73610324,83.50532,136,0,0,0,0,17.599993
2011-05-17,11.830432,10.839997,978.11847,239.73029,3.8196046,1.1059016,64.00045,137,0,0,0,0,6.431
2011-05-18,14.547458,13.299994,979.4996,150.65279,2.1071525,0.59055054,66.46821,138,0,0,0,0,10.839997
2011-05-19,16.82678,17.09001,978.5349,117.092804,3.4476287,0.9862383,66.22056,139,0,0,0,0,13.299994
2011-05-20,18.297104,27.219984,976.642,95.2156,3.5182488,1.0440049,64.87713,140,0,0,0,0,17.09001
2011-05-21,19.23532,33.43998,976.497,117.1166,3.79064,1.2730129,65.144005,141,0,0,0,1,27.219984
2011-05-22,18.26813,23.880003,977.91486,130.63448,3.5683663,1.113901,69.89915,142,0,0,0,1,33.43998
2011-05-23,19.75516,19.469988,976.72656,117.29733,3.269614,0.97577816,64.91057,143,0,0,0,0,23.880003
2011-05-24,19.459997,22.25,980.16547,165.58293,3.6881275,1.1332775,70.43992,144,0,0,0,0,19.469988
2011-05-25,20.296965,36.949986,979.0577,93.037285,3.666974,1.211447,70.28843,145,0,0,0,0,22.25
2011-05-26,20.31321,24.18,980.40314,137.205,4.8395247,1.305878,59.948288,146,0,0,0,0,36.949986
2011-05-27,18.686903,23.75,976.5159,155.73814,2.8319016,0.6918528,59.450058,147,0,0,0,0,24.18
2011-05-28,19.57001,22.689997,969.968,116.15027,5.230376,1.6498142,65.28947,148,0,0,0,1,23.75
2011-05-29,11.136505,4.0220017,973.7954,240.6567,5.432798,1.7424663,80.7034,149,0,0,0,1,22.689997
2011-05-30,15.734088,10.6900015,976.60425,113.527336,3.320383,0.9912064,66.6139,150,0,0,0,0,4.0220017
2011-05-31,18.212685,15.780009,977.3034,105.68821,3.0916004,0.9220073,67.518875,151,0,0,0,0,10.6900015
2011-06-01,19.986555,26.97999,972.23395,99.40632,3.2341416,0.898043,70.888145,152,0,0,1,0,15.780009
2011-06-02,18.93469,22.919998,974.448,153.78467,3.8479176,1.379209,74.3084,153,1,0,0,0,26.97999
2011-06-03,19.680468,11.579995,979.60565,259.47775,5.165613,1.5142487,66.62481,154,0,1,0,0,22.919998
2011-06-04,20.06494,14.570006,980.3686,192.79152,4.7321315,1.3646115,72.36964,155,0,0,0,1,11.579995
2011-06-05,18.258265,17.950006,976.9319,104.91816,3.048968,1.0120535,84.739815,156,0,0,0,1,14.570006
2011-06-06,18.756289,17.710005,971.1118,110.7453,2.6262248,0.7880085,78.01381,157,0,0,0,0,17.950006
2011-06-07,19.630474,19.570005,967.4782,143.67004,3.2360945,0.8510194,71.822975,158,0,0,0,0,17.710005
2011-06-08,19.811346,19.570005,966.3035,129.84018,3.0473413,0.7390661,73.02223,159,0,0,0,0,19.570005
2011-06-09,19.134703,12.549994,963.7498,134.0302,2.6304562,0.6455907,76.26689,160,0,0,0,0,19.570005
2011-06-10,17.890749,7.9939976,968.8731,192.33539,4.9615645,1.408136,60.169327,161,0,0,0,0,12.549994
2011-06-11,17.939209,15.5,971.73486,94.76545,3.1973677,1.0381705,58.972305,162,0,0,0,1,7.9939976
2011-06-12,19.103228,16.109991,972.2652,119.79191,2.980952,0.8849146,59.06038,163,0,0,1,1,15.5
2011-06-13,18.07606,11.3099985,974.64966,225.28767,3.8859937,1.2423164,69.07552,164,1,0,0,0,16.109991
2011-06-14,17.16253,10.980003,974.3658,162.25508,3.5706444,1.0388734,75.87838,165,0,1,0,0,11.3099985
2011-06-15,18.572649,10.070005,975.3972,241.33485,3.9071457,1.2339877,66.93438,166,0,0,0,0,10.980003
2011-06-16,19.808964,12.5,976.40106,68.13185,3.045063,1.0195384,65.93182,167,0,0,0,0,10.070005
2011-06-17,20.577806,14.289996,973.82245,154.65373,4.033417,1.1074364,71.67483,168,0,0,0,0,12.5
2011-06-18,19.225931,12.599999,973.13605,176.65906,2.7785292,0.83286476,80.62365,169,0,0,0,1,14.289996
2011-06-19,18.54423,12.130004,967.8132,201.72636,4.0441566,1.2026602,73.69773,170,0,0,0,1,12.599999
2011-06-20,12.207084,4.589001,972.37775,190.80756,2.7590034,0.656424,81.80633,171,0,0,0,0,12.130004
2011-06-21,16.161997,12.380004,975.51324,127.001274,3.350323,1.0937451,63.412323,172,0,0,0,0,4.589001
2011-06-22,20.634638,15.6900015,976.1692,134.82672,3.3151762,0.9205691,68.67986,173,0,0,1,0,12.380004
2011-06-23,23.712843,20.94,974.3896,208.24663,3.9728854,1.0060183,64.96821,174,1,0,0,0,15.6900015
2011-06-24,19.869787,8.438997,974.5644,209.43138,3.650377,0.9593742,74.228065,175,0,1,0,0,20.94
2011-06-25,15.352469,9.950996,977.27655,181.48012,2.2760541,0.6949199,79.554985,176,0,0,0,1,8.438997
2011-06-26,15.030632,9.218996,980.9492,211.71388,4.0630307,1.1394103,61.85338,177,0,0,0,1,9.950996
